x,y,outcome
26.93,167.7,1
3.49,173.5,1
26.99,255.2,0
23.51,205.6,0
5.38,227.5,0
22.46,255.5,0
32.11,256.6,0
33.34,272.8,0
30.22,137.8,0
21.97,195.3,0
32.57,272.9,0
7.50,104.8,0
8.95,139.0,0
18.61,231.6,0
20.21,118.6,0
27.63,265.3,0
31.99,251.9,0
16.73,298.8,0
27.56,252.6,1
29.16,230.5,0
23.97,257.8,1
32.36,202.5,0
31.48,134.4,0
11.95,167.1,0
7.12,149.8,0
6.94,239.3,0
33.25,250.0,1
16.04,263.5,0
31.20,113.2,0
10.03,247.4,0
1.45,239.3,1
25.65,238.2,0
5.68,252.1,0
24.02,226.5,0
32.03,279.9,0
23.47,186.4,0
38.79,182.1,1
3.85,178.1,0
7.82,125.7,0
19.05,116.5,0
29.87,145.4,0
15.08,106.7,0
36.83,299.7,0
24.64,165.6,0
29.47,261.0,0
18.84,126.2,0
6.85,233.9,0
39.66,175.0,1
11.29,236.8,0
25.30,105.1,0
32.46,276.3,1
34.01,299.4,1
0.77,189.6,0
37.95,114.0,1
14.75,263.4,0
20.86,215.4,0
34.07,189.2,0
25.48,193.5,0
6.66,246.0,0
24.26,280.3,1
2.28,204.7,0
9.38,293.3,0
29.18,235.2,0
9.78,148.3,0
25.90,273.3,0
24.32,102.0,1
2.32,248.1,0
6.44,106.7,0
37.61,106.2,1
22.58,151.4,0
4.14,177.7,0
32.99,285.8,0
13.89,243.8,0
37.93,295.3,1
11.17,295.0,0
9.96,154.8,0
5.13,121.2,0
19.55,214.5,0
1.22,256.4,0
25.20,106.4,0
20.82,194.3,0
19.30,260.1,0
4.65,195.9,1
28.25,246.7,0
10.10,237.7,0
8.01,187.0,0
11.38,144.9,1
36.18,175.7,0
0.92,221.6,1
30.64,272.9,1
2.54,203.7,0
37.08,263.9,1
35.46,106.6,0
26.13,197.8,0
2.35,291.3,0
12.44,139.5,0
39.87,281.0,0
5.57,121.4,0
36.27,172.2,0
32.80,119.1,0
13.32,202.7,0
14.76,276.1,0
39.66,116.4,0
13.55,209.6,1
26.76,127.9,1
20.24,155.2,0
9.55,106.2,1
5.06,208.7,0
2.18,163.5,0
9.41,274.2,0
37.02,176.1,1
38.33,285.4,0
22.60,232.8,1
37.68,271.1,1
8.05,286.9,0
13.96,261.0,0
5.19,144.1,0
38.10,152.5,0
34.41,274.8,0
32.83,242.2,1
37.43,206.0,0
13.88,253.3,0
8.87,147.0,0
20.78,100.6,0
10.17,240.1,1
5.35,216.2,0
26.07,220.2,0
18.01,134.5,0
15.11,109.2,1
27.45,294.7,0
34.75,283.3,0
5.94,128.8,0
12.73,219.4,1
4.51,170.6,0
17.97,271.5,0
21.06,203.2,0
5.33,242.8,0
22.40,284.2,0
16.21,187.0,0
24.90,276.4,0
3.35,272.2,0
25.29,298.2,0
24.46,297.7,1
7.30,257.0,0
36.70,132.6,1
27.58,135.7,1
15.62,157.4,0
1.31,132.0,0
19.72,247.9,0
29.08,147.0,1
1.97,298.8,0
13.07,275.0,0
34.76,170.1,1
30.16,119.0,0
9.40,253.4,1
6.52,106.8,0
30.01,149.7,0
0.82,138.7,0
30.48,253.0,1
20.52,298.9,0
11.39,298.8,0
5.00,269.6,0
12.16,138.5,0
14.14,151.6,0
8.77,141.1,0
15.02,187.6,0
21.29,244.1,1
24.77,169.0,0
1.38,240.1,1
34.75,170.0,1
15.76,135.1,1
25.40,154.8,0
13.95,179.9,1
38.32,194.4,1
3.45,268.4,0
18.37,264.2,0
31.43,108.1,0
28.95,180.1,0
9.09,162.9,1
18.28,157.2,1
16.48,140.3,0
21.36,241.3,0
30.28,199.4,0
24.63,252.2,0
1.76,221.9,0
26.96,248.0,1
17.30,272.0,0
7.79,158.1,0
22.90,151.9,0
8.97,267.9,1
27.33,133.9,1
5.28,198.8,0
14.99,147.1,0
7.54,162.7,1
36.98,110.8,1
25.09,252.5,1
21.49,263.0,0
21.30,228.0,1
25.72,294.0,0
29.54,177.9,1
23.02,129.2,0
20.18,148.5,0
25.95,271.0,0
29.92,186.4,0
38.41,133.6,0
16.54,297.1,0
15.68,138.0,1
37.65,249.6,0
35.70,130.4,0
1.97,294.1,0
27.64,194.9,0
15.05,181.1,0
29.89,126.8,1
1.46,226.8,0
5.61,172.7,0
38.97,196.7,0
29.86,242.8,0
28.58,192.7,0
32.92,224.0,1
7.27,241.4,0
9.91,106.9,0
7.13,272.5,0
0.88,116.4,0
17.82,185.7,0
38.46,116.8,1
23.97,121.2,1
27.67,242.7,0
37.37,202.0,0
19.71,183.7,0
22.05,215.4,1
36.51,284.0,0
21.01,286.0,0
35.95,278.3,0
37.67,292.2,0
24.90,170.2,0
8.49,189.0,0
13.24,143.2,0
29.28,263.6,1
15.77,206.5,0
19.30,120.7,0
7.90,290.7,0
28.17,227.7,1
16.00,230.6,0
39.72,289.4,0
23.43,155.0,1
39.57,172.5,0
28.50,267.6,1
28.47,193.8,0
26.63,296.1,1
5.16,130.2,0
39.90,230.9,1
14.91,212.5,1
35.84,143.4,1
27.86,105.8,0
26.48,292.3,1
10.16,219.8,0
21.81,248.3,1
4.43,255.4,1
11.70,126.4,0
20.47,106.4,0
7.74,159.7,0
12.39,269.9,0
13.33,225.1,0
27.27,246.1,0
26.71,212.9,0
16.27,268.5,0
1.09,246.7,0
8.42,218.5,1
30.42,218.8,0
22.92,210.3,1
32.23,125.8,0
39.48,190.7,1
30.99,264.7,0
18.43,151.8,0
14.61,298.0,1
30.42,121.2,1
16.01,160.9,1
30.63,203.6,1
12.06,207.9,0
9.22,264.4,0
15.98,159.7,1
0.51,255.6,1
12.42,128.0,0
39.53,127.5,1
35.50,261.3,1
2.99,252.0,0
3.62,175.3,0
14.05,202.6,0
37.13,290.0,1
22.82,141.1,0
36.17,228.5,1
16.12,225.8,0
17.97,261.4,1
21.79,188.5,0
5.29,240.7,0
27.73,201.9,0
39.63,119.5,0
9.40,136.1,0
31.66,138.0,0
39.61,142.3,1
10.31,270.9,0
38.70,127.3,0
34.39,295.7,0
38.02,140.4,1
8.95,265.2,0
14.97,201.4,1
1.20,266.2,0
8.04,248.6,0
22.61,101.2,0
36.70,277.9,1
36.40,133.8,1
3.78,209.5,0
11.04,217.5,0
11.13,235.9,0
38.76,196.4,1
28.09,160.3,0
23.45,268.0,0
8.81,252.3,0
35.84,186.8,0
34.18,190.2,0
29.99,262.2,0
25.30,160.9,1
4.19,280.9,1
13.87,258.8,0
21.84,130.1,0
24.09,181.4,0
39.30,169.8,0
33.69,141.0,0
21.61,104.9,0
12.73,280.5,0
19.00,141.3,0
22.86,191.1,0
17.18,117.5,0
39.20,150.0,0
3.03,276.3,0
21.62,159.1,0
24.77,149.7,1
21.38,247.4,0
21.50,228.0,0
28.94,146.9,1
12.41,294.7,1
4.82,287.4,0
23.37,212.2,0
22.33,278.2,0
2.01,101.3,0
39.25,105.2,0
12.47,227.5,0
21.28,191.8,0
14.83,130.3,0
19.91,291.6,0
27.25,102.3,1
22.75,168.0,1
21.10,240.7,0
8.52,133.5,0
27.33,199.2,0
23.67,269.3,0
31.41,189.4,1
2.30,231.2,0
19.20,259.7,0
1.39,214.6,0
14.87,123.6,0
4.96,260.5,0
10.27,101.3,0
33.35,294.3,0
15.54,209.9,0
16.04,289.0,1
12.28,243.6,0
2.18,264.6,0
39.21,237.7,1
29.93,185.2,0
38.41,126.6,0
34.04,131.9,1
16.74,232.6,0
34.55,296.9,0
7.00,256.5,0
29.69,141.7,0
17.13,263.3,0
15.20,223.5,0
30.85,247.0,1
38.17,188.5,0
35.63,153.4,1
1.83,132.2,0
32.89,102.4,0
1.13,292.4,1
31.79,170.2,1
10.50,208.0,0
17.58,206.0,0
31.13,180.0,0
7.79,270.7,1
30.59,230.1,1
31.00,247.9,1
35.27,204.4,0
19.80,201.2,0
14.18,296.3,0
31.48,170.2,1
22.01,283.5,0
18.92,215.3,0
8.95,184.1,0
39.20,132.5,0
34.88,221.6,1
23.68,172.6,0
14.75,275.9,0
23.58,174.8,0
2.18,279.9,0
2.83,169.9,1
20.05,182.7,0
32.60,172.3,1
2.33,144.9,0
29.97,176.8,0
19.65,286.8,0
11.73,218.0,0
32.46,186.2,0
28.65,174.9,0
28.71,288.4,0
23.40,291.5,0
4.40,146.8,0
37.61,146.0,1
17.11,185.1,0
18.56,126.6,1
27.78,209.9,0
18.03,105.0,0
22.67,262.7,1
13.64,241.5,0
4.75,148.4,0
3.49,101.1,1
26.04,256.8,1
29.38,266.5,0
13.38,248.1,0
36.46,271.0,0
9.51,240.1,0
27.39,114.6,0
18.57,166.9,0
7.81,198.9,0
1.41,244.4,0
16.28,182.8,0
11.55,185.5,0
27.87,236.7,0
8.69,176.2,0
37.46,188.8,0
30.80,210.2,0
21.78,148.4,1
25.67,271.6,0
11.77,288.4,0
37.55,103.6,1
17.60,201.0,1
16.86,215.2,0
4.79,132.6,0
22.32,269.1,0
20.30,290.7,0
21.20,258.8,1
29.71,154.5,0
36.10,114.3,0
36.73,282.2,0
32.69,109.1,1
12.75,118.9,0
32.28,151.1,0
33.52,149.1,0
20.00,215.2,0
28.65,206.4,1
24.92,164.3,0
38.88,260.6,0
2.92,261.4,0
37.74,222.4,0
14.30,180.6,0
24.34,285.4,0
8.96,129.4,0
2.85,122.5,0
13.52,294.4,0
30.83,163.1,0
30.24,215.7,1
25.92,253.8,0
17.93,241.7,0
0.23,151.4,0
19.01,285.0,1
16.88,181.3,0
36.56,248.9,0
13.97,124.5,0
15.77,224.1,0
12.09,267.1,1
27.46,140.5,0
16.85,291.4,0
35.28,286.9,0
20.82,280.2,0
16.35,131.5,0
24.98,235.2,1
36.58,262.8,1
31.88,166.1,1
24.82,214.6,0
27.71,134.1,0
7.78,114.4,0
31.68,272.7,1
3.29,144.6,1
28.79,201.6,0
38.86,187.4,0
18.05,118.1,0
4.66,198.6,0
5.76,217.4,0
29.58,196.1,0
28.76,167.9,1
37.22,241.2,1
37.03,203.2,0
14.24,127.2,1
18.70,255.6,0
33.16,150.2,0
17.49,202.5,0
21.62,206.2,0
28.15,284.6,0
36.11,113.7,1
29.05,213.7,0
13.13,100.5,0
8.68,218.5,0
31.13,118.8,0
24.68,284.0,0
0.33,226.6,0
7.04,143.9,0
4.99,285.6,0
14.76,255.0,0
32.97,277.6,0
11.36,187.5,0
3.80,274.9,0
26.62,127.1,1
34.04,120.2,0
32.33,145.1,1
0.05,179.4,0
36.64,134.8,0
4.17,280.3,0
31.03,190.0,1
11.98,262.7,0
1.75,113.4,0
39.57,186.9,0
0.71,132.7,0
37.21,107.8,0
17.53,296.2,0
2.16,277.2,0
22.64,154.5,0
14.76,291.4,0
34.30,120.2,1
30.99,293.7,0
21.44,130.9,0
18.03,283.8,0
23.27,281.7,0
30.15,203.3,0
35.39,232.9,1
24.61,296.0,0
15.13,251.4,0
18.99,177.4,0
3.73,168.6,0
33.17,178.1,0
30.55,154.5,0
14.92,208.3,1
3.79,149.8,0
34.96,257.2,0
7.80,108.6,1
25.06,260.2,0
21.50,255.8,0
11.63,288.8,0
15.18,200.5,0
25.82,282.8,0
11.99,170.5,0
16.40,234.7,0
11.21,218.5,0
6.32,263.7,0
17.47,107.2,0
19.94,140.7,0
18.56,234.4,0
22.32,217.6,0
12.03,284.7,0
34.77,215.4,0
14.54,193.7,0
9.98,182.8,0
35.07,196.1,1
12.51,228.2,0
35.33,135.5,0
27.44,231.0,1
38.45,111.6,1
24.63,147.7,0
23.73,253.8,0
2.15,240.4,0
24.94,246.5,1
36.76,239.9,0
20.29,165.6,0
1.49,129.1,1
11.94,144.7,0
15.23,103.5,0
25.54,110.0,0
20.74,201.5,1
31.30,256.9,0
18.88,108.3,0
33.80,293.2,0
23.65,157.3,0
14.29,191.7,0
3.65,136.1,1
37.04,195.9,0
25.20,113.5,0
27.22,175.7,1
2.46,156.4,0
0.87,106.0,0
11.95,163.7,0
19.21,138.3,1
0.25,209.1,0
2.09,218.8,0
24.35,298.5,0
31.52,285.0,0
4.93,297.5,0
27.55,109.1,1
29.37,159.3,0
13.44,108.2,0
8.75,279.4,0
12.00,168.1,0
26.14,170.8,0
31.21,289.1,0
12.32,158.6,0
13.66,128.3,0
37.40,158.2,1
25.64,107.4,1
34.71,178.6,1
5.10,244.4,0
20.47,222.2,0
25.81,206.4,0
23.86,298.8,0
6.40,298.4,0
38.10,131.5,1
35.65,259.9,0
15.00,251.7,0
39.03,241.9,0
34.38,133.0,0
10.67,261.0,0
28.94,233.5,0
3.48,132.3,0
8.00,227.7,0
31.81,153.4,1
17.01,217.9,0
35.91,126.8,1
9.69,288.7,0
30.33,189.7,0
33.87,278.9,1
15.87,147.4,0
30.38,110.8,0
19.65,111.6,0
10.70,102.0,0
20.95,281.0,0
18.17,163.7,0
6.82,270.6,0
35.67,110.9,1
3.19,128.0,1
11.26,105.4,0
36.51,284.4,0
28.60,228.6,1
17.00,205.8,1
33.87,161.4,1
26.99,213.5,1
18.31,257.9,0
19.37,106.0,1
30.46,199.4,0
27.74,140.5,1
5.20,286.2,0
38.33,127.8,0
25.38,263.5,0
27.85,291.8,0
20.87,275.1,0
7.46,249.1,0
33.76,244.7,1
20.42,270.3,0
39.43,170.7,1
4.54,162.1,0
8.43,279.9,0
3.63,178.2,1
27.61,266.3,1
9.95,136.6,0
3.06,196.7,0
17.56,112.2,0
24.19,235.7,0
30.16,129.0,1
39.60,258.6,1
17.74,218.5,0
32.72,280.4,0
22.52,204.9,1
34.55,278.2,0
11.29,147.6,0
25.92,138.6,0
28.61,163.1,0
23.47,126.8,0
22.19,127.9,1
18.94,187.6,0
11.49,227.7,0
13.37,273.0,1
10.27,197.5,0
3.11,164.0,0
35.15,168.0,0
3.04,274.4,1
27.97,152.9,0
3.74,266.1,0
29.56,289.0,0
28.84,172.7,0
7.93,258.9,0
20.56,147.8,0
14.23,148.9,1
15.33,242.4,0
23.45,224.2,0
35.01,298.8,0
31.20,151.1,0
19.64,197.2,0
11.98,292.2,0
16.87,112.1,0
25.60,142.5,0
25.26,240.3,0
29.24,158.8,0
10.14,125.3,0
34.69,235.8,0
25.31,261.2,0
20.82,202.2,0
31.02,140.2,0
13.85,171.8,0
14.20,208.7,0
6.46,143.4,0
15.81,197.2,0
0.64,278.9,0
38.79,258.6,0
10.75,175.9,0
24.68,263.2,0
32.30,239.5,0
27.76,209.7,0
9.77,225.8,0
7.57,198.1,0
26.08,196.1,0
29.69,233.7,1
2.24,186.7,1
0.48,125.9,1
24.88,103.3,1
25.68,256.5,0
29.06,157.7,0
0.84,223.4,0
25.36,209.8,1
25.23,211.1,0
27.72,222.4,0
4.13,287.4,1
11.12,182.6,0
29.22,112.5,1
34.34,191.8,0
17.03,284.9,0
11.13,100.5,1
19.45,268.8,0
11.22,252.1,1
21.88,235.9,0
15.39,213.7,0
31.75,198.1,0
0.90,290.2,0
31.98,275.4,1
17.62,177.4,1
13.77,129.1,0
36.50,190.6,0
3.79,253.8,0
16.87,285.3,0
39.73,133.1,1
11.28,115.7,0
35.44,268.8,0
14.72,248.6,0
1.76,234.0,0
24.72,247.0,1
28.11,266.0,0
24.87,297.7,0
25.15,208.7,0
23.59,104.7,0
31.00,296.5,0
28.27,188.3,0
5.01,252.7,1
31.16,234.0,1
36.78,124.9,1
9.13,202.9,1
35.20,250.8,0
39.78,259.0,0
24.93,292.4,1
13.16,179.8,0
20.33,230.2,0
5.43,106.4,1
8.93,192.9,0
22.05,144.5,1
33.49,146.2,0
33.73,175.7,0
9.37,183.2,0
37.56,223.6,0
27.39,299.2,1
23.57,125.9,0
39.09,211.5,0
5.88,177.2,1
8.90,275.0,0
32.48,251.7,0
18.77,254.2,0
15.98,200.7,1
24.19,153.8,1
28.76,130.3,1
8.10,141.8,0
28.25,217.2,0
14.37,299.8,0
16.46,140.9,0
13.60,235.7,0
28.92,161.1,1
9.59,220.9,1
10.47,100.3,0
4.31,229.2,1
35.88,227.3,0
11.20,252.9,0
14.04,101.5,0
27.64,133.4,1
35.41,105.1,1
3.35,283.9,0
11.32,193.0,1
22.52,131.1,1
37.73,120.7,1
12.50,270.8,0
23.75,289.4,0
1.20,107.7,0
30.26,104.9,0
39.84,207.3,0
28.49,104.4,0
35.64,272.9,1
8.54,273.7,0
24.13,153.5,0
8.04,175.2,0
12.30,196.7,0
13.89,146.8,0
34.35,125.9,0
10.63,218.6,1
8.68,133.6,0
33.51,116.3,1
10.09,219.3,0
12.66,233.8,0
21.48,250.1,0
31.47,269.2,1
27.12,136.3,0
3.82,281.4,0
2.86,142.2,0
29.85,226.7,0
16.97,203.6,0
15.45,268.7,0
9.97,231.3,0
31.16,129.3,0
35.63,140.7,0
26.79,187.2,0
17.59,241.7,0
21.33,180.7,0
17.66,214.3,1
24.53,268.7,0
14.22,130.6,0
24.85,128.7,0
35.63,157.5,0
13.75,129.3,0
15.38,162.2,0
29.06,258.5,1
10.63,246.3,0
3.02,100.5,0
35.33,141.0,0
10.34,138.2,0
39.04,150.8,0
30.64,219.3,1
11.28,272.7,0
11.06,195.5,0
14.95,194.9,0
30.52,219.7,0
8.53,110.9,0
5.90,178.2,0
36.82,246.1,1
11.81,268.9,1
16.44,163.7,0
38.87,209.9,1
9.61,203.9,1
31.39,119.5,0
30.20,188.5,0
34.55,278.3,0
15.61,140.7,0
28.42,154.9,1
8.25,285.6,0
37.57,281.8,0
6.33,209.3,0
19.66,144.4,0
30.48,294.4,0
24.26,225.7,1
28.42,286.1,0
16.79,149.8,0
1.88,249.1,0
34.68,232.0,0
34.21,114.4,0
39.56,257.5,1
26.00,256.7,1
0.65,233.4,0
0.20,182.0,0
0.48,166.5,0
33.69,248.2,1
24.14,118.3,0
13.45,227.2,0
4.72,233.3,1
37.76,158.1,1
0.57,119.3,0
5.75,168.8,0
11.94,103.3,0
3.70,137.9,0
20.13,134.1,0
13.20,191.6,0
33.72,227.6,1
36.85,198.8,1
17.66,279.9,1
1.40,209.3,0
8.50,173.3,0
37.26,292.6,0
39.05,249.4,0
37.32,106.8,0
18.80,294.4,1
5.47,172.1,0
23.99,266.3,0
28.05,127.0,1
37.59,113.6,0
25.82,290.4,1
36.98,279.9,1
16.67,157.6,0
23.20,283.5,0
35.72,242.9,1
22.14,121.3,0
2.07,295.1,0
28.85,227.3,0
31.69,283.0,0
13.46,298.5,0
27.44,243.8,0
12.54,208.6,1
2.08,283.0,0
16.18,133.3,1
12.04,198.6,0
22.24,173.5,0
7.86,251.3,1
29.97,118.6,1
19.18,252.6,0
18.11,135.1,0
20.80,228.4,0
19.13,253.1,0
33.72,122.2,1
16.56,179.6,0
29.81,180.3,1
9.19,236.7,0
8.58,163.8,0
15.05,210.3,0
10.64,227.7,1
29.00,137.3,0
16.28,249.9,0
15.16,291.7,0
13.63,126.2,0
29.76,299.4,0
10.18,102.0,1
4.77,119.3,0
4.64,255.9,0
22.07,298.6,0
37.07,218.9,0
10.35,199.3,0
21.63,224.5,0
9.93,257.0,0
10.78,247.9,0
16.18,203.0,0
22.95,116.0,0
39.54,198.1,0
32.77,243.9,1
23.67,297.6,0
34.00,147.8,0
12.17,233.6,0
15.49,151.9,0
30.40,159.0,1
16.91,163.1,0
27.44,218.8,1
15.55,284.7,0
34.52,101.5,0
20.06,157.8,1
27.98,142.9,0
9.83,240.2,1
32.97,126.7,0
38.61,198.3,1
32.29,189.9,0
5.58,255.8,0
20.09,232.4,0
15.93,147.4,0
36.87,192.7,0
8.64,178.7,0
10.30,205.5,0
4.85,232.2,0
39.15,149.3,1
22.14,285.1,0
34.80,171.3,1
11.14,266.8,0
5.41,125.4,0
22.83,226.6,0
7.22,213.8,0
6.41,150.1,0
7.66,275.8,0
38.81,222.2,0
23.32,170.6,0
23.32,180.4,0
25.10,177.3,0
31.00,215.7,1
23.18,206.0,0
2.97,228.8,0
2.88,279.6,1
27.04,293.4,0
18.02,119.3,0
4.70,257.4,0
16.94,152.5,1
4.84,154.3,0
35.90,191.9,0
33.39,136.4,1
32.13,137.9,1
22.27,137.1,0
25.76,148.7,0
8.48,104.1,0
31.88,211.7,1
11.83,252.6,1
28.65,169.8,0
14.33,100.4,0
34.69,160.6,0
0.29,171.5,1
7.59,143.1,0
24.81,208.8,0
39.01,208.5,1
26.96,268.0,0
17.48,229.7,0
9.52,166.0,1
28.92,257.8,0
29.43,214.6,1
29.61,131.3,1
1.75,236.3,0
6.58,111.6,1
16.06,293.8,0
5.52,126.7,0
27.03,148.7,0
30.16,121.0,0
28.49,234.7,0
4.76,213.0,0
29.23,251.2,1
30.96,106.5,1
26.97,129.5,1
6.27,287.6,0
28.17,282.1,0
8.87,206.9,0
27.20,145.7,0
23.37,183.7,0
31.37,100.4,1
18.26,195.5,0
21.12,275.5,0
20.50,278.9,0
23.76,100.1,0
7.35,286.7,0
11.31,140.6,0
25.80,103.9,0
38.88,103.2,1
13.89,283.6,0
33.20,234.7,0
14.47,244.5,1
2.49,295.3,0
6.10,244.9,0
27.73,177.5,0
23.90,299.8,0
35.03,149.4,1
32.58,172.8,0
4.21,158.9,0
38.90,154.7,1
32.13,286.9,0
22.75,117.7,0
37.06,148.2,0
29.78,200.8,0
27.41,137.3,0
25.87,227.8,0
22.68,106.6,0
39.77,123.9,1
4.61,201.0,0
28.03,258.8,0
33.80,213.4,1
16.40,294.8,0
33.33,137.4,1
29.38,231.9,0
11.72,291.8,0
39.30,136.4,0
32.96,103.7,1
24.69,275.5,0
21.88,298.1,0
36.11,134.4,0
37.08,236.5,0
11.56,169.8,0
10.56,201.3,1
1.21,152.1,0
21.69,237.4,0
39.63,182.3,0
26.02,191.0,1
12.21,162.2,1
24.20,176.7,0
19.44,289.1,0
18.10,263.1,1
20.94,129.3,0
24.44,118.1,1
14.86,238.2,0
32.13,128.9,1
6.70,161.5,0
12.45,183.2,1
12.80,209.2,0
30.53,211.2,0
10.34,184.3,0
0.71,253.7,0
8.45,135.3,0
0.24,110.4,0
9.97,113.4,0
15.84,234.8,1
28.31,122.7,1
38.55,200.4,0
13.05,182.7,0
10.98,192.7,0
30.75,102.2,0
33.34,199.7,1
26.11,112.9,0
16.23,255.8,0
32.28,108.2,0
5.33,229.4,0
6.76,111.1,1
14.78,159.9,0
10.14,164.5,0
32.79,158.4,0
8.43,150.5,0
31.62,121.1,0
6.86,279.1,0
16.01,220.4,0
26.72,214.1,0
25.81,219.5,0
30.05,286.9,0
26.33,178.8,0
30.06,198.4,0
36.69,245.2,0
32.58,254.5,0
5.19,154.2,0
0.21,208.7,0
9.26,195.8,0
27.54,103.8,0
31.39,279.2,0
28.99,239.0,0
20.77,118.7,0
5.00,294.3,0
6.67,167.4,0
13.24,125.6,0
35.16,197.5,0
22.40,204.7,0
5.61,123.5,0
1.96,180.7,0
2.32,147.6,0
23.22,157.9,0
36.83,228.4,0
25.21,117.9,0
1.36,155.4,0
38.42,112.3,0
30.85,298.5,0
18.36,270.2,0
26.98,285.3,1
39.77,171.6,0
29.80,297.9,0
22.05,147.4,1
24.85,206.8,0
28.31,269.6,0
6.75,289.8,0
19.08,204.4,0
29.86,142.6,1
7.22,248.5,0
12.57,174.3,0
24.46,113.1,0
32.89,101.0,0
14.75,103.8,1
39.84,286.1,0
16.85,161.2,0
39.14,264.0,1
13.72,100.5,1
8.33,114.4,0
15.33,176.9,0
26.59,228.6,0
28.29,111.2,0
19.90,229.2,0
9.90,112.8,0
7.46,243.3,1
38.47,184.5,0
37.13,171.3,0
36.04,126.6,0
9.33,169.7,0
27.59,217.4,1
1.17,299.9,0
18.42,264.6,0
18.22,196.1,0
17.22,135.7,0
1.22,286.3,0
11.03,122.0,0
26.91,268.4,0
30.58,288.7,1
27.99,287.2,0
15.01,177.4,0
8.56,278.9,0
17.03,288.6,0
10.94,297.0,0
18.88,134.2,1
18.69,239.1,1
25.66,194.4,0
10.84,179.5,1
39.38,265.7,0
32.48,256.5,0
4.59,223.5,0
31.87,179.1,0
32.29,157.9,1
16.22,195.5,1
18.00,184.5,1
38.58,271.8,0
24.87,182.9,1
12.09,117.1,1
6.44,162.1,0
17.33,189.6,0
34.09,157.6,0
28.03,258.5,0
4.39,269.3,0
22.17,121.8,0
38.88,111.3,0
6.73,254.3,0
39.44,125.9,0
4.51,143.8,0
35.94,163.1,1
31.73,159.3,1
32.74,140.8,1
39.57,112.3,1
0.42,186.1,0
26.24,145.6,0
32.18,188.3,1
31.67,276.3,0
9.83,108.9,0
4.76,286.0,0
22.52,251.7,1
6.30,113.2,0
6.36,145.3,0
16.88,298.1,1
8.41,265.3,0
26.53,149.0,0
6.81,118.3,1
21.81,260.9,0
4.53,287.0,0
13.40,289.4,0
23.57,105.9,0
27.18,227.3,0
5.08,209.8,1
38.26,271.5,1
15.42,185.5,0
39.90,108.6,1
13.90,128.3,0
21.83,197.2,1
19.66,150.2,0
8.88,141.1,0
23.54,222.7,1
32.58,146.6,0
18.17,261.2,1
28.43,191.4,0
7.85,224.3,0
19.40,113.9,0
4.85,272.7,0
6.85,198.4,0
17.64,173.7,0
4.50,126.9,1
16.79,292.3,0
21.36,220.4,0
20.39,104.4,0
22.90,195.4,0
3.88,193.5,0
35.54,128.0,0
8.79,276.0,0
6.81,103.4,0
2.29,277.7,1
39.87,284.6,1
4.07,206.3,0
38.08,278.7,1
36.35,216.6,0
15.99,127.9,0
21.27,239.8,1
38.32,142.1,1
4.87,116.7,0
2.91,154.7,0
36.68,283.8,0
34.07,220.1,1
30.78,203.0,0
3.51,284.8,0
11.83,250.3,1
23.20,243.9,1
19.74,218.7,0
31.49,294.5,1
1.56,169.0,0
10.22,296.5,1
0.80,220.5,0
12.60,135.1,0
7.94,147.1,0
31.57,255.1,0
7.31,167.6,0
23.39,289.9,0
0.06,186.9,0
22.90,188.6,0
2.15,192.6,1
26.80,256.9,0
28.81,262.4,1
31.68,277.5,0
12.95,176.2,0
12.72,206.5,1
3.51,271.1,0
7.73,211.4,0
15.18,242.2,0
33.82,255.2,0
33.77,248.5,1
4.17,162.4,0
19.48,122.7,0
22.72,125.9,0
12.06,217.3,0
38.65,273.8,0
7.92,226.0,0
22.55,253.2,0
2.64,275.0,0
23.13,261.0,1
7.20,234.6,0
7.23,286.8,0
36.27,221.3,0
3.99,109.5,1
27.36,287.4,0
15.40,131.8,0
19.52,226.4,0
19.91,191.4,0
6.70,213.7,0
33.86,132.1,0
30.65,192.3,0
13.47,130.9,0
4.95,209.4,0
14.57,255.3,0
30.36,291.4,0
17.46,282.2,0
26.17,254.4,0
27.24,216.0,0
30.62,204.6,0
24.84,297.4,0
11.43,220.6,0
36.70,122.1,0
35.00,135.0,1
16.24,184.8,0
9.18,122.6,0
36.09,275.2,0
7.22,270.5,0
37.94,160.5,1
9.15,289.3,0
6.80,267.3,0
22.32,136.7,1
4.93,126.5,0
15.27,265.3,0
29.40,236.7,0
38.76,257.4,0
19.96,273.9,0
15.08,293.5,0
24.83,253.1,0
16.54,260.0,0
25.36,154.4,0
16.24,190.2,0
33.32,278.5,1
23.06,101.1,0
39.93,239.0,0
21.85,124.1,0
11.55,202.6,0
16.85,298.4,0
35.82,208.0,0
26.11,241.7,0
12.06,110.7,0
29.89,239.8,0
19.45,240.6,0
38.96,179.1,1
1.52,281.5,0
20.93,135.0,1
25.64,220.3,1
22.65,100.1,1
34.87,298.7,1
2.03,201.5,0
32.45,263.5,0
20.67,176.9,0
21.03,258.1,0
39.15,173.6,0
18.46,292.9,0
26.61,146.4,0
29.54,149.9,0
30.72,110.2,1
16.25,116.2,0
38.64,229.1,0
32.19,297.8,0
39.06,210.3,0
1.91,245.1,0
8.69,212.8,1
28.96,109.5,0
36.32,254.7,1
13.32,171.1,0
29.61,264.3,0
15.60,194.3,0
31.80,186.6,0
29.35,271.5,0
11.68,119.1,0
17.75,149.5,1
7.83,230.4,0
11.29,215.8,0
12.97,111.7,0
